customer_id,country,gender,age,tenure,balance,products_number,has_cr_card,is_active,estimated_salary,actual_churn,churn_probability,risk_tier
15722350,Germany,Female,37,7,147361.57,1,Yes,Yes,133031.96,No,0.2347,Low
15714832,Germany,Male,36,9,150956.71,1,No,No,72350.17,No,0.2346,Low
15776596,Spain,Female,39,6,140094.59,1,Yes,No,172450.04,Yes,0.2345,Low
15595657,Germany,Male,40,4,95001.33,1,No,Yes,123202.99,No,0.2342,Low
15769110,France,Female,46,5,0,2,Yes,No,49707.85,No,0.2341,Low
15808582,France,Female,40,6,0,1,Yes,Yes,161848.03,No,0.234,Low
15738634,France,Male,47,9,83347.25,1,Yes,Yes,137696.25,No,0.234,Low
15772009,France,Female,41,5,0,1,Yes,Yes,152054.33,No,0.234,Low
15710553,Germany,Male,48,3,142055.41,2,No,Yes,79134.78,No,0.2338,Low
15573280,Germany,Male,50,6,145295.31,2,Yes,Yes,27814.74,No,0.2337,Low
15737385,Spain,Female,46,6,0,2,Yes,No,171928.04,No,0.2333,Low
15625740,Germany,Male,62,3,143426.34,2,Yes,Yes,143104.3,No,0.2329,Low
15745455,Germany,Male,62,4,108716.59,2,Yes,Yes,74241.09,No,0.2329,Low
15610416,France,Female,36,9,0,1,Yes,No,19605.18,Yes,0.2329,Low
15698839,Germany,Male,46,4,127559.97,2,Yes,Yes,126952.5,No,0.2325,Low
15628219,Germany,Female,37,3,111911.63,1,Yes,Yes,110359.68,Yes,0.2325,Low
15627847,France,Male,40,6,0,1,Yes,No,136985.08,Yes,0.2324,Low
15709232,Germany,Female,47,5,157099.47,2,Yes,Yes,65481.86,No,0.2324,Low
15683522,Germany,Female,37,2,113383.07,1,Yes,Yes,135123.96,No,0.2323,Low
15807909,France,Male,47,9,0,2,Yes,No,113163.17,No,0.2322,Low
15632977,France,Male,47,5,0,2,No,No,145789.71,No,0.2322,Low
15705657,France,Female,44,2,114427.86,1,Yes,Yes,136330.26,No,0.2321,Low
15792102,France,Female,42,3,137781.65,1,No,No,199316.19,No,0.232,Low
15626608,Spain,Male,48,5,87070.23,1,No,Yes,85646.41,No,0.2317,Low
15566378,France,Male,48,5,129387.94,1,No,Yes,147955.91,Yes,0.2317,Low
15603794,France,Male,48,5,118469.38,1,Yes,Yes,158590.25,No,0.2317,Low
15748552,Germany,Male,37,4,155994.15,1,No,No,143665.44,No,0.2314,Low
15702912,Spain,Female,35,2,0,1,Yes,No,44335.54,Yes,0.2312,Low
15568595,France,Male,64,9,113829.45,1,Yes,Yes,124341.49,No,0.2309,Low
15777211,France,Male,65,7,92113.61,1,Yes,Yes,142548.33,No,0.2309,Low
15759381,Spain,Male,61,7,91070.43,1,Yes,Yes,101839.77,No,0.2309,Low
15700209,France,Male,63,9,97009.15,1,Yes,Yes,85101,No,0.2309,Low
15726487,France,Male,63,6,160982.89,1,Yes,Yes,168008.17,No,0.2309,Low
15589147,Spain,Male,61,8,125921.37,1,Yes,Yes,94677.83,No,0.2309,Low
15788291,Germany,Female,38,7,144606.22,1,Yes,Yes,56594.36,Yes,0.2307,Low
15731790,Germany,Female,38,6,132591.36,1,Yes,Yes,7387.8,Yes,0.2307,Low
15577514,Germany,Female,36,7,121263.62,1,Yes,Yes,13387.88,No,0.2307,Low
15808760,Spain,Female,42,6,0,1,Yes,Yes,90437.87,No,0.2306,Low
15766908,Germany,Male,32,3,114540.38,1,Yes,No,92568.07,No,0.2304,Low
15743067,Germany,Male,26,3,130483.95,1,Yes,No,122810.53,No,0.2304,Low
15593715,Germany,Male,27,3,107027.52,1,Yes,No,173425.68,No,0.2304,Low
15706116,Germany,Female,30,8,154159.51,1,Yes,No,40441.1,No,0.2304,Low
15657449,Germany,Male,25,3,136202.78,1,Yes,No,176743.51,No,0.2304,Low
15713426,Germany,Male,30,1,122185.53,1,Yes,No,102566.46,Yes,0.2304,Low
15632609,France,Female,39,10,160132.75,1,Yes,No,32824.15,No,0.2304,Low
15710315,Germany,Male,29,4,135759.4,1,No,No,112813.79,Yes,0.2304,Low
15624013,France,Female,39,6,109844.81,1,Yes,No,25289.23,No,0.2304,Low
15593694,France,Male,49,8,0,2,No,No,157822.54,No,0.2303,Low
15622507,Germany,Female,40,3,103499.09,2,No,No,38153.19,No,0.2301,Low
15773869,Spain,Male,59,4,129321.44,1,Yes,Yes,93624.55,No,0.2296,Low
15572777,Spain,Male,47,7,86006.21,1,Yes,Yes,37973.13,No,0.2295,Low
15624715,Spain,Female,40,2,0,1,Yes,Yes,5194.95,No,0.2294,Low
15778005,France,Female,39,1,130147.98,1,Yes,No,163798.41,Yes,0.2293,Low
15774250,France,Male,42,1,159024.71,1,Yes,No,100982.93,Yes,0.2293,Low
15786042,Germany,Female,44,2,185932.18,2,Yes,No,65413.41,No,0.2293,Low
15590177,France,Female,44,1,133866.22,1,No,Yes,139049.24,No,0.2293,Low
15640769,France,Male,63,8,137841.53,1,Yes,Yes,42790.29,No,0.2291,Low
15795954,France,Male,35,2,172274.01,1,Yes,No,22374.97,No,0.2286,Low
15623471,Germany,Male,38,3,98205.77,1,Yes,No,176318.27,No,0.2282,Low
15566139,France,Female,37,5,53573.18,1,Yes,No,62830.97,No,0.228,Low
15655961,Germany,Male,27,1,131899,1,Yes,No,93302.29,No,0.2278,Low
15640034,France,Male,42,2,139561.46,1,Yes,No,43435.43,Yes,0.2277,Low
15651627,Germany,Male,39,1,115341.19,1,Yes,Yes,107674.3,Yes,0.2277,Low
15732628,France,Male,46,2,122220.19,1,Yes,Yes,118024.1,No,0.2276,Low
15640161,Germany,Male,44,5,157955.83,2,No,No,139297.71,No,0.2275,Low
15694860,France,Female,38,6,68065.8,1,No,No,138777,Yes,0.2274,Low
15599289,France,Female,37,10,68598.56,1,Yes,No,157862.82,No,0.2274,Low
15668323,France,Female,41,1,143443.61,1,Yes,No,196622.28,Yes,0.2274,Low
15640407,Germany,Male,45,0,135827.33,2,Yes,Yes,131778.58,No,0.2271,Low
15635078,Spain,Male,45,0,124693.48,1,No,Yes,187194.15,No,0.2269,Low
15764335,Germany,Female,41,8,123151.51,2,Yes,No,70127.93,No,0.2268,Low
15596379,Germany,Male,39,3,119695.75,1,No,Yes,26136.13,No,0.2268,Low
15776348,Germany,Male,20,4,124365.42,1,No,No,180197.74,Yes,0.2267,Low
15749328,France,Female,45,1,0,2,Yes,No,46807.62,Yes,0.2267,Low
15659843,France,Female,46,6,0,2,No,No,106781.59,No,0.2265,Low
15642937,France,Female,46,7,0,2,Yes,No,130590.35,No,0.2265,Low
15742854,Spain,Female,46,8,0,2,Yes,No,89043.19,No,0.2265,Low
15700212,France,Female,46,10,0,2,No,No,122953,Yes,0.2265,Low
15579040,France,Female,46,10,0,2,No,No,109184.24,No,0.2265,Low
15665378,France,Female,46,6,0,2,Yes,No,73457.55,No,0.2265,Low
15747288,Spain,Female,40,6,61671.19,1,No,Yes,150659.35,Yes,0.2265,Low
15798943,France,Female,46,8,0,2,Yes,No,133059.15,No,0.2265,Low
15749050,France,Female,36,3,0,1,Yes,No,65996.9,No,0.2264,Low
15593636,France,Female,39,4,80293.81,1,Yes,No,97192.76,No,0.2264,Low
15776494,France,Male,61,5,146622.35,1,Yes,Yes,41815.22,Yes,0.2264,Low
15674328,France,Female,40,3,47364.45,1,Yes,Yes,148579.43,Yes,0.2263,Low
15667588,Spain,Female,40,3,0,1,Yes,Yes,182650.15,No,0.2263,Low
15805565,Germany,Male,30,7,116927.89,1,Yes,No,21198.39,No,0.2262,Low
15671322,Germany,Male,30,7,115315.04,1,Yes,No,15216.53,No,0.2262,Low
15618410,Germany,Male,26,7,147527.03,1,No,No,51099.56,No,0.2262,Low
15746995,Germany,Male,31,9,138166.3,1,Yes,No,12920.43,No,0.2262,Low
15629010,Germany,Female,35,5,111743.43,1,Yes,Yes,183584.14,No,0.2262,Low
15658980,Germany,Male,26,9,128793.63,1,Yes,No,19262.05,No,0.2262,Low
15732020,Germany,Male,57,6,106938.11,2,No,Yes,186612.47,No,0.2261,Low
15762134,Germany,Male,59,8,119152.1,2,Yes,Yes,170679.74,No,0.2261,Low
15575146,Germany,Male,51,8,117808.74,2,Yes,Yes,67311.12,No,0.2261,Low
15718572,Germany,Male,57,9,138456.03,2,Yes,Yes,103548.25,No,0.2261,Low
15765857,Spain,Male,41,2,142412.13,1,Yes,No,28778.98,No,0.2261,Low
15586479,France,Female,36,4,0,1,Yes,No,185580.89,Yes,0.2258,Low
15655590,Spain,Male,46,2,79385.21,2,No,No,188492.82,No,0.2257,Low
15773639,Germany,Male,35,4,98270.34,1,Yes,No,133617.43,No,0.2255,Low
15656009,France,Female,36,6,0,1,Yes,No,70496.66,No,0.2253,Low
15756167,Spain,Female,43,5,134204.67,1,Yes,Yes,139971.01,No,0.2252,Low
15770041,Spain,Female,43,8,128412.61,1,No,Yes,139024.31,No,0.2252,Low
15784320,France,Female,44,3,133793.89,1,Yes,Yes,34607.14,Yes,0.225,Low
15699225,France,Male,46,0,0,2,Yes,No,37460.05,No,0.225,Low
15654975,France,Female,53,0,123835.52,2,No,Yes,160110.65,No,0.2249,Low
15715297,Germany,Female,40,2,75470.23,1,Yes,Yes,52894.01,No,0.2248,Low
15721007,Germany,Male,33,8,115130.34,1,No,No,129525.5,Yes,0.2247,Low
15719950,France,Male,61,10,73688.2,1,Yes,Yes,172141.33,No,0.2246,Low
15787322,France,Female,41,6,0,1,Yes,Yes,25571.37,No,0.2246,Low
15595883,Germany,Male,39,4,127278.31,1,Yes,Yes,16150.34,No,0.2244,Low
15740175,Germany,Female,42,2,118889.66,2,No,No,87422.15,No,0.2242,Low
15791851,France,Female,34,0,185734.75,1,Yes,Yes,102036.82,No,0.2242,Low
15608114,Spain,Male,62,7,121286.27,1,No,Yes,6776.92,No,0.2241,Low
15742285,France,Male,62,6,118756.62,1,Yes,Yes,20367.68,No,0.2241,Low
15566111,France,Male,39,9,0,1,Yes,No,48963.59,No,0.2238,Low
15611729,Germany,Male,39,1,141559.5,1,Yes,Yes,31257.1,Yes,0.2238,Low
15698117,Germany,Male,41,0,150844.94,1,No,Yes,127623.36,No,0.2237,Low
15679394,France,Female,41,4,38617.2,1,Yes,Yes,104876.8,No,0.2235,Low
15588859,Spain,Female,44,0,179356.28,2,Yes,No,2919.21,Yes,0.2234,Low
15645778,Spain,Male,42,3,81589.04,1,Yes,No,188227.8,No,0.2232,Low
15640825,Spain,Male,46,3,122549.64,1,Yes,Yes,56297.85,No,0.223,Low
15700255,Germany,Male,44,8,95488.82,2,No,No,107013.59,No,0.223,Low
15657342,Germany,Male,28,4,147972.19,1,Yes,No,60708.72,Yes,0.223,Low
15576550,Spain,Female,38,1,0,1,Yes,No,112442.63,Yes,0.2229,Low
15632848,France,Female,36,1,69518.95,1,Yes,No,116238.39,No,0.2229,Low
15608246,Germany,Female,36,8,103914.17,1,Yes,Yes,110035.88,Yes,0.2227,Low
15615820,France,Male,49,8,103302.37,1,Yes,Yes,50974.57,No,0.2225,Low
15802585,France,Female,41,8,68213.99,1,Yes,Yes,6382.46,No,0.2223,Low
15781619,France,Female,38,1,0,1,Yes,No,134964.85,Yes,0.2222,Low
15711901,France,Male,45,2,109162.82,1,Yes,Yes,126145.08,No,0.2219,Low
15712068,Spain,Male,45,8,84692.5,1,No,Yes,67214.02,No,0.2214,Low
15782364,Spain,Female,39,3,146408.68,1,No,No,72993.67,No,0.2213,Low
15697310,Germany,Female,28,3,152264.81,1,No,No,64242.31,No,0.2213,Low
15781665,France,Female,37,5,0,1,No,No,20708.6,No,0.2212,Low
15813917,Germany,Male,31,9,143321.97,1,Yes,No,83679.46,No,0.221,Low
15575409,Germany,Male,31,6,116891.72,1,Yes,No,107137.3,No,0.221,Low
15647975,Germany,Male,26,5,147037.32,1,No,No,141763.26,No,0.221,Low
15724145,Germany,Male,29,8,149318.55,1,Yes,No,140746.13,No,0.221,Low
15600724,Germany,Male,29,5,129750.68,1,Yes,No,109257.59,No,0.221,Low
15635660,Germany,Male,30,9,142910.15,1,Yes,No,105890.55,Yes,0.221,Low
15576044,Germany,Male,28,6,150329.15,1,Yes,No,145558.42,No,0.221,Low
15654230,Germany,Male,31,5,145537.21,1,Yes,No,132404.64,No,0.221,Low
15763414,Germany,Male,32,9,113447.01,1,Yes,No,82084.3,No,0.221,Low
15724851,Germany,Male,31,9,111589.67,1,Yes,No,150037.19,No,0.221,Low
15656005,Germany,Male,31,7,124593.23,1,Yes,No,86079.67,No,0.221,Low
15783097,Germany,Male,27,6,111348.15,1,Yes,No,46422.46,No,0.221,Low
15772650,France,Male,55,9,136576.02,1,No,Yes,3268.17,Yes,0.2209,Low
15699753,France,Male,41,1,89086.31,1,Yes,No,24499.97,No,0.2209,Low
15601873,France,Female,36,7,0,1,Yes,No,47318.75,No,0.2208,Low
15738516,Spain,Female,36,5,0,1,Yes,No,17696.22,No,0.2208,Low
15733261,Spain,Female,35,6,0,1,Yes,No,25488.43,Yes,0.2208,Low
15620341,Germany,Male,44,9,160838.13,2,Yes,No,196261.64,No,0.2206,Low
15627395,Germany,Male,41,7,154902.66,1,Yes,Yes,49667.28,No,0.2206,Low
15707974,Spain,Female,38,2,48387,1,Yes,No,184796.84,No,0.2206,Low
15567446,Germany,Male,39,9,111574.41,1,Yes,Yes,30838.51,No,0.2205,Low
15677382,Spain,Female,69,1,107569.96,1,Yes,Yes,182336.45,No,0.2204,Low
15697801,Germany,Female,56,1,74129.18,2,Yes,Yes,62199.78,Yes,0.2204,Low
15641850,France,Male,40,0,98241.04,1,Yes,No,110887.14,No,0.2203,Low
15803947,Germany,Female,30,6,161378.02,1,No,No,71926.28,Yes,0.2203,Low
15715951,France,Male,42,2,100238.35,1,No,No,86797.41,No,0.2202,Low
15673578,Germany,Female,40,7,128486.91,2,Yes,No,10109.47,No,0.2202,Low
15743893,France,Male,42,3,164951.56,1,Yes,No,190531.77,No,0.2202,Low
15671165,France,Female,66,5,149950.19,1,Yes,Yes,76267.59,No,0.2202,Low
15620746,France,Male,42,4,126115.6,1,Yes,No,100998.5,No,0.2202,Low
15743245,France,Male,42,3,145155.37,1,Yes,No,72169.95,Yes,0.2202,Low
15756241,France,Female,44,2,152509.25,1,Yes,Yes,136915.15,No,0.2201,Low
15713354,Germany,Female,22,6,101528.61,1,Yes,No,70529,Yes,0.22,Low
15646037,France,Male,77,9,0,3,Yes,Yes,81514.06,No,0.2198,Low
15728224,Germany,Female,41,9,149155.53,2,Yes,No,42131.26,Yes,0.2197,Low
15618155,France,Male,45,5,83195.12,1,Yes,Yes,48682.1,No,0.2197,Low
15751524,Germany,Female,36,10,68806.84,1,Yes,No,33075.24,No,0.2196,Low
15726234,Spain,Female,41,5,0,1,No,Yes,157003.99,No,0.2193,Low
15589643,Spain,Female,41,7,0,1,Yes,Yes,138394.37,No,0.2193,Low
15789109,France,Female,41,10,0,1,Yes,Yes,144272.71,Yes,0.2193,Low
15684269,Spain,Female,35,3,56674.48,1,Yes,No,17987.4,Yes,0.2192,Low
15758035,France,Male,61,7,155973.13,1,No,Yes,147554.26,No,0.219,Low
15665416,France,Male,62,10,119096.55,1,No,Yes,116977.89,No,0.219,Low
15616929,Spain,Male,62,5,112181.08,1,No,Yes,61513.87,No,0.219,Low
15717962,Spain,Male,63,9,111179.83,1,Yes,Yes,93091.02,No,0.219,Low
15744689,Germany,Male,35,9,92833.89,1,Yes,No,99449.86,Yes,0.2188,Low
15743532,Germany,Male,27,5,147004.34,1,Yes,No,64381.33,Yes,0.2188,Low
15706199,Germany,Male,36,6,96643.32,1,No,No,182059.28,No,0.2188,Low
15671934,Germany,Male,39,2,132906.88,1,No,Yes,149384.43,No,0.2187,Low
15667458,Germany,Male,28,10,124023.18,1,Yes,No,166188.28,No,0.2184,Low
15749951,Germany,Male,27,5,126285.73,1,Yes,No,177614.17,Yes,0.2184,Low
15592877,Spain,Male,42,9,132657.55,1,Yes,No,35367.19,No,0.2183,Low
15570895,France,Male,42,10,163548.07,1,Yes,No,38866.85,No,0.2183,Low
15573284,France,Female,45,2,0,2,No,No,11514.39,No,0.2182,Low
15749381,France,Female,41,2,126619.27,1,Yes,No,198224.38,No,0.2179,Low
15613216,Spain,Female,39,1,141789.15,1,Yes,No,92455.96,No,0.2179,Low
15621435,France,Female,39,1,160903.2,1,No,No,78774.36,No,0.2179,Low
15626985,France,Female,39,0,104386.53,1,Yes,No,105886.77,No,0.2178,Low
15623220,Spain,Female,45,4,0,2,Yes,No,37214.39,No,0.2178,Low
15792453,Spain,Female,42,1,138912.17,1,Yes,Yes,139494.75,No,0.2178,Low
15696061,Germany,Female,34,1,101633.04,1,Yes,No,110431.51,No,0.2177,Low
15609987,France,Male,42,2,119919.12,1,Yes,No,156868.21,No,0.2176,Low
15756148,Spain,Male,45,2,91549.78,1,Yes,Yes,47139.44,No,0.2176,Low
15581748,Germany,Male,57,2,101134.87,2,Yes,Yes,70954.41,No,0.217,Low
15616931,France,Male,41,8,102768.42,1,Yes,No,55663.85,No,0.2167,Low
15647807,France,Male,40,8,109219.83,1,Yes,No,52827.51,No,0.2167,Low
15636812,France,Male,40,9,112701.04,1,No,No,29213.63,No,0.2167,Low
15697691,France,Female,41,6,0,1,Yes,Yes,100507.81,No,0.2166,Low
15694366,Germany,Male,42,2,177640.09,1,No,Yes,47166.55,No,0.2165,Low
15693468,Spain,Female,39,9,140553.46,1,No,No,12440.44,No,0.2163,Low
15691703,France,Male,47,8,105792.49,1,No,Yes,67830.2,Yes,0.2163,Low
15633586,France,Female,39,7,120962.13,1,No,No,23305.01,No,0.2163,Low
15682369,France,Male,47,6,146034.74,1,Yes,Yes,77146.14,No,0.2163,Low
15677087,France,Female,39,5,138106.75,1,No,No,19596.73,No,0.2163,Low
15588341,Spain,Male,47,10,99835.17,1,No,Yes,89103.05,No,0.2163,Low
15686255,Germany,Male,35,6,101744.84,1,No,No,85185.44,No,0.2162,Low
15671104,Spain,Male,43,3,172196.23,1,Yes,Yes,104769.96,No,0.216,Low
15632575,France,Female,70,9,0,1,Yes,Yes,122996.76,No,0.2159,Low
15680234,Germany,Male,27,2,138032.15,1,Yes,No,166317.71,No,0.2158,Low
15699911,Spain,Female,35,8,0,1,Yes,No,132295.95,No,0.21560000000000001,Low
15637110,Spain,Female,35,10,0,1,Yes,No,82634.41,No,0.21560000000000001,Low
15679738,Spain,Female,35,8,0,1,Yes,No,98031.53,Yes,0.21560000000000001,Low
15708357,Spain,Female,38,8,0,1,Yes,No,103760.53,No,0.21560000000000001,Low
15809100,France,Female,32,2,172448.77,1,Yes,No,188083.77,Yes,0.2155,Low
15726589,Germany,Male,39,1,82531.11,1,Yes,No,114092.52,No,0.2155,Low
15684995,Spain,Male,49,8,116622.73,1,No,Yes,51011.29,No,0.2154,Low
15567834,France,Male,49,5,105918.1,1,Yes,Yes,16246.59,No,0.2154,Low
15604020,Germany,Female,36,4,105858.71,1,No,Yes,4395.45,No,0.2154,Low
15594349,France,Male,49,5,122486.47,1,No,Yes,59748.19,No,0.2152,Low
15724150,France,Male,48,9,136596.85,1,Yes,Yes,185791.9,No,0.2152,Low
15643966,Germany,Male,45,3,143129.41,2,No,Yes,64327.26,No,0.215,Low
15681878,Germany,Male,45,3,104339.11,2,Yes,Yes,183540.22,Yes,0.215,Low
15691871,Germany,Male,42,9,153279.39,1,Yes,Yes,151336.96,No,0.2148,Low
15710206,France,Female,39,4,150500.64,1,Yes,No,14928.8,No,0.2147,Low
15679062,Germany,Female,47,10,91522.04,2,Yes,Yes,138835.91,No,0.2147,Low
15691104,Germany,Female,40,6,119507.58,2,Yes,No,91560.63,Yes,0.2145,Low
15722061,Germany,Female,41,8,142015.76,2,Yes,No,114323.66,No,0.2145,Low
15763148,France,Male,39,9,84719.98,1,No,No,191063.36,No,0.2145,Low
15740237,Germany,Male,36,2,116695.27,1,No,No,193201.86,No,0.2145,Low
15618203,Germany,Male,51,8,116197.65,2,Yes,Yes,86701.4,No,0.2145,Low
15579223,Germany,Male,30,8,127406.5,1,Yes,No,192950.6,No,0.2143,Low
15699309,Spain,Female,38,4,0,1,Yes,No,118913.53,Yes,0.214,Low
15782735,France,Female,35,3,0,1,No,No,80190.36,No,0.214,Low
15717231,Germany,Male,37,4,98459.6,1,No,No,90821.66,No,0.2137,Low
15711635,Germany,Female,42,6,138650.49,2,Yes,No,64746.07,No,0.2135,Low
15755638,France,Female,43,5,168069.73,1,Yes,Yes,146992.24,Yes,0.2134,Low
15756871,Spain,Male,39,3,0,1,Yes,No,134878.19,No,0.2134,Low
15665168,Germany,Female,44,3,105206.7,2,Yes,Yes,163558.36,No,0.2134,Low
15735339,France,Male,39,4,0,1,Yes,No,76884.05,No,0.2134,Low
15809847,France,Male,46,0,0,2,No,No,29388.02,No,0.2132,Low
15690330,Germany,Female,40,8,77701.64,1,No,Yes,19512.38,No,0.2132,Low
15713949,France,Male,40,1,76914.21,1,Yes,No,174183.44,No,0.2131,Low
15681446,Germany,Female,37,9,157098.52,1,Yes,Yes,153535.27,No,0.213,Low
15650670,Germany,Female,40,2,105222.86,2,Yes,No,93795.86,No,0.213,Low
15643042,Germany,Female,40,2,117641.43,2,No,No,92198.05,No,0.213,Low
15765283,Germany,Female,40,3,149961.99,2,Yes,No,104610.86,No,0.213,Low
15694408,France,Male,40,1,139290.41,1,Yes,No,182855.42,Yes,0.2127,Low
15744295,France,Male,40,1,94773.11,1,Yes,No,114279.63,No,0.2127,Low
15662751,Germany,Female,40,0,81954.6,1,Yes,Yes,198798.44,Yes,0.2124,Low
15750466,Germany,Male,42,1,85839.62,1,Yes,No,198182.73,No,0.2122,Low
15790829,France,Female,45,5,0,2,Yes,No,131906.44,No,0.2121,Low
15595037,France,Male,47,9,152347.01,1,No,Yes,17671.78,No,0.2121,Low
15786905,Germany,Female,40,8,141782.57,2,No,No,86333.63,No,0.212,Low
15584749,Germany,Male,39,4,79896,1,Yes,No,38466.39,No,0.2119,Low
15611371,France,Male,43,4,176134.54,1,Yes,Yes,52856.88,No,0.2118,Low
15577695,France,Male,41,2,148088.11,1,Yes,No,14083.12,No,0.2117,Low
15794414,Spain,Male,46,6,92783.68,1,Yes,Yes,51424.29,No,0.2115,Low
15736778,Germany,Female,60,1,72948.58,2,Yes,Yes,17355.36,No,0.2115,Low
15809909,Spain,Female,54,4,0,2,Yes,Yes,7166.71,No,0.2112,Low
15627360,France,Male,42,9,152603.45,1,Yes,No,110265.24,Yes,0.2111,Low
15668270,Germany,Female,44,5,125584.17,2,Yes,Yes,41852.24,Yes,0.2111,Low
15674720,Germany,Female,37,7,123067.63,1,Yes,Yes,98162.44,Yes,0.211,Low
15600478,France,Male,39,3,0,1,Yes,No,188187.05,No,0.2109,Low
15697789,Germany,Female,43,3,122717.53,2,Yes,Yes,87000.39,No,0.2108,Low
15813697,Germany,Female,44,2,120702.67,2,Yes,Yes,98175.74,No,0.2108,Low
15684469,Germany,Male,32,2,117070.21,1,Yes,No,113482.2,No,0.2108,Low
15616550,Germany,Male,44,10,116363.37,2,Yes,No,198059.16,No,0.2107,Low
15636624,Spain,Female,39,5,165272.13,1,Yes,No,14109.85,Yes,0.2107,Low
15698786,France,Female,39,9,133102.92,1,Yes,No,27046.46,Yes,0.2107,Low
15587596,Spain,Female,39,8,107553.33,1,Yes,No,117523.41,No,0.2107,Low
15628558,France,Female,44,5,89188.83,1,Yes,Yes,75408.24,No,0.2107,Low
15692631,Spain,Female,44,8,115557,1,No,Yes,127506.76,No,0.2107,Low
15570299,Germany,Female,31,6,152622.34,1,Yes,No,99298.8,No,0.2107,Low
15765402,France,Female,39,6,145644.05,1,No,No,104118.93,No,0.2107,Low
15774507,France,Female,39,5,119013.86,1,Yes,No,103421.91,No,0.2107,Low
15777046,France,Female,39,9,128362.59,1,Yes,No,86044.98,No,0.2107,Low
15763907,France,Female,39,1,104614.29,1,Yes,No,61538.43,Yes,0.2107,Low
15794137,Germany,Female,37,0,151218.98,1,Yes,Yes,109309.29,No,0.2106,Low
15593943,France,Female,43,1,132667.17,1,Yes,Yes,41876.98,No,0.2105,Low
15663263,France,Male,47,5,156265.31,2,No,No,1055.66,No,0.2102,Low
15596088,France,Female,50,4,77065.9,2,No,Yes,145159.26,No,0.21,Low
15582519,France,Male,47,6,121797.09,1,No,Yes,5811.9,Yes,0.2099,Low
15775295,France,Female,40,0,118633.08,1,No,Yes,60032.46,Yes,0.2097,Low
15720305,Spain,Female,40,1,86376.29,1,No,Yes,136767.16,Yes,0.2095,Low
15754301,France,Male,39,5,0,1,Yes,No,6416.92,No,0.2095,Low
15748649,France,Male,40,8,93183.19,1,Yes,No,73882.49,No,0.2095,Low
15573242,France,Male,50,6,136953.47,1,Yes,Yes,2704.98,No,0.2093,Low
15731543,Spain,Male,58,9,109327.65,1,Yes,Yes,3829.13,No,0.2093,Low
15584320,France,Female,39,3,111695.62,1,No,No,136643.84,No,0.209,Low
15684865,France,Female,66,7,143773.07,1,Yes,Yes,130827.88,No,0.2087,Low
15589195,Germany,Female,38,7,130933.74,1,No,Yes,2035.94,No,0.2086,Low
15781989,France,Male,42,9,120094.93,1,Yes,No,184056.45,No,0.2085,Low
15637240,France,Male,46,4,124547.13,2,Yes,No,94499.06,No,0.2085,Low
15768367,France,Female,27,7,186558.55,1,Yes,Yes,175071.29,Yes,0.2084,Low
15623202,Germany,Female,39,10,102556.18,2,Yes,No,171971.25,Yes,0.2084,Low
15683892,Germany,Female,26,3,102395.79,1,Yes,No,119368.99,No,0.2084,Low
15653253,Spain,Male,48,8,167997.6,1,Yes,Yes,173498.45,No,0.2082,Low
15801218,France,Male,49,8,135133.39,1,No,Yes,179521.24,Yes,0.2082,Low
15787051,Spain,Female,39,7,119565.92,1,Yes,No,87067.73,No,0.2082,Low
15694666,Spain,Male,48,8,88441.64,1,Yes,Yes,119903.2,Yes,0.2082,Low
15600086,France,Male,48,7,123764.95,1,Yes,Yes,169952.82,No,0.2082,Low
15576990,Germany,Female,25,5,152885.77,1,Yes,No,58214.79,No,0.2082,Low
15732740,Spain,Female,32,9,178095.55,1,No,No,47247.56,No,0.2081,Low
15755521,France,Female,48,0,90044.32,2,No,Yes,187604.97,Yes,0.2079,Low
15689526,Germany,Female,35,9,127543.11,2,Yes,No,468.94,Yes,0.2079,Low
15801296,Germany,Female,37,7,143258.85,2,Yes,No,192721.98,No,0.2075,Low
15672447,Germany,Male,40,7,99165.84,1,No,Yes,119333.95,Yes,0.2073,Low
15808557,France,Female,42,5,0,1,No,Yes,72172.13,Yes,0.2072,Low
15714080,Germany,Female,40,2,97001.36,2,Yes,No,154486.01,No,0.2069,Low
15627162,Germany,Male,27,6,125552.96,1,Yes,No,105291.26,No,0.2068,Low
15588350,France,Female,43,10,147832.15,1,No,Yes,24234.11,No,0.2066,Low
15672610,Spain,Male,40,4,118628.8,1,No,No,91973.63,No,0.2066,Low
15814816,France,Male,40,4,91592.06,1,Yes,No,141210.18,Yes,0.2066,Low
15661936,France,Male,40,3,141004.46,1,Yes,No,105028.46,No,0.2066,Low
15772148,Germany,Female,37,5,151242.48,1,No,Yes,49637.65,No,0.2066,Low
15623053,Spain,Male,40,2,123177.01,1,Yes,No,148309.98,No,0.2066,Low
15594340,France,Male,41,4,120243.49,1,Yes,No,163150.03,Yes,0.2066,Low
15570414,Spain,Male,41,4,115251.64,1,No,No,136435.75,No,0.2066,Low
15587978,Germany,Female,37,6,170057.62,1,No,Yes,54398.56,No,0.2066,Low
15737814,France,Male,41,2,127087.06,1,Yes,No,102402.91,Yes,0.2066,Low
15760924,Spain,Male,41,2,100062.39,1,No,No,126307.25,No,0.2066,Low
15570485,Spain,Male,40,4,161766.87,1,No,No,92378.54,No,0.2066,Low
15583026,France,Female,38,0,135919.33,1,Yes,No,80425.65,No,0.2063,Low
